mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,sequence,blockDuration,session,participant,date,expName,psychopyVersion,frameRate
"[0.0055555688838164015,0.3259259440280773,-0.01666659715550833,-0.03796295028317858,0.24074075757353394]","[-0.02037037812449314,-0.2870370487648028,0.31203702010766204,-0.30648149349899206,-0.014814822486153355]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5190000534057617,1.3450000286102295,2.0490000247955322,2.6480000019073486,3.328000068664551]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2020-09-27_04h30.05.007,corsi,3.1.3,60
"[0.33796298124448015,-0.30092591716459505,0.34907409252115973,-0.37314814046301226,-0.3129629543809979]","[-0.27407408560867663,-0.26111117896658487,-0.006481489028643679,0.32962962709091326,0.07037036396839001]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.865999937057495,3.799999952316284,4.516000032424927,5.266000032424927,5.749000072479248]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2020-09-27_04h30.05.007,corsi,3.1.3,60
"[-0.22407406416756134,-0.2805554899766481,0.33888890718420345,0.28148149892135904,0.3148148327513977,0.036111124894685216]","[0.2833333301047484,0.052777771113647357,0.3249999973922968,0.005555548187759187,-0.05277778601480855,-0.2564815492679684]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.8499999046325684,1.2669999599456787,2,2.4670000076293945,3.316999912261963,3.8999998569488525]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2020-09-27_04h30.05.007,corsi,3.1.3,60
"[-0.012962949910649547,0.3648149465245246,0.041666680533025,0.34537038876226656,-0.009259246151756358,-0.019444431488712628]","[0.018518511343885352,0.2907407376225348,-0.3175926047756716,-0.025000007823109627,0.2499999962747097,0.2787037004061319]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.8159999847412109,1.4660000801086426,2.183000087738037,2.8329999446868896,3.3329999446868896,3.932000160217285]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2020-09-27_04h30.05.007,corsi,3.1.3,60
"[-0.3083333246823814,0.011111181036190592,0.054629643689151165,0.2583333504282766,-0.03796295028317858]","[-0.019444452184769843,-0.3175926047756716,0.27222221882806885,0.046296289535584276,0.008333326006929079]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5839998722076416,1.116999864578247,1.7999999523162842,2.2170000076293945,2.6669998168945312]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2020-09-27_04h30.05.007,corsi,3.1.3,60
