mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,sequence,blockDuration,session,participant,date,expName,psychopyVersion,frameRate
"[-0.00390625,-0.2669270833333333,-0.22916666666666666,-0.3229166666666667,0.31640625]","[0.2630208333333333,0.01171875,0.25390625,-0.3111979166666667,-0.07421875]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.5799999237060547,3.3959999084472656,4.210999965667725,5.128999948501587,5.91100001335144]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,fp,2020-05-13_16h16.50.732,corsi,3.1.3,60
"[0.006510416666666667,0.03515625,-0.23567708333333334,-0.018229166666666668,0.3489583333333333]","[0.2721354166666667,-0.055989583333333336,0.0013020833333333333,-0.3502604166666667,0.24739583333333334]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.5469999313354492,2.180999994277954,2.9140000343322754,3.5969998836517334,4.395999908447266]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,fp,2020-05-13_16h16.50.732,corsi,3.1.3,60
"[-0.3528645833333333,0.3125,-0.3359375,-0.055989583333333336,0.30078125]","[-0.24088541666666666,0.2643229166666667,0.2838541666666667,0.028645833333333332,-0.26171875]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.565000057220459,2.3500001430511475,3.129000186920166,3.746000051498413,4.427999973297119]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,fp,2020-05-13_16h16.50.732,corsi,3.1.3,60
"[-0.020833333333333332,-0.2799479166666667,0.3346354166666667,-0.3098958333333333,-0.0078125]","[-0.26171875,-0.3046875,0.3125,0.34765625,-0.020833333333333332]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.1159999370574951,2.131999969482422,3.4639999866485596,4.163999795913696,4.8459999561309814]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,fp,2020-05-13_16h16.50.732,corsi,3.1.3,60
"[0.2708333333333333,0.0625,-0.014322916666666666,0.2890625,-0.25]","[-0.0013020833333333333,-0.23828125,-0.0078125,0.2526041666666667,0.0234375]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.9499998092651367,1.5999999046325684,2.0829999446868896,2.6489999294281006,3.363999843597412]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,fp,2020-05-13_16h16.50.732,corsi,3.1.3,60
