mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,sequence,blockDuration,session,participant,date,expName,psychopyVersion,frameRate
"[0.3490741109682454,-0.02314806583302824,0.3518518888288074,0.30370373924573263,0.03888891653882132,-0.2666666481229994]","[0.011111096541086832,0.28981479442229935,0.3268518466916349,0.32592592073811427,-0.3203703948193126,0.010185170587566164]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[7.427999973297119,9.378000020980835,9.944999933242798,10.546000003814697,11.311000108718872,12.058000087738037]","[""blk1"",""blk3"",""blk4"",""blk2"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2019-11-14_19h32.03.259,corsi,3.1.3,60
"[-0.2787036855187681,0.07037039895852407,0.030555582957135306,-0.049074049045642214,-0.2990740564962228]","[0.33240740241275896,0.24166665896773337,-0.013888904203971228,-0.25092594830526244,-0.030555571367343267]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.3659999370574951,1.0319998264312744,1.5969998836517334,2.063999891281128,2.8379998207092285]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2019-11-14_19h32.03.259,corsi,3.1.3,60
"[0.04444447225994534,-0.3787036884990003,-0.32777776105536355,-0.06944442002309693,-0.02314806583302824,0.3370370735724767]","[-0.30092594979537857,-0.21481483611795638,-0.27314817118975854,-0.0740740911828147,0.25833332613110543,-0.2629630422150664]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.5,1.0169999599456787,1.3489999771118164,1.9779999256134033,2.7079999446868896,3.3939998149871826]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2019-11-14_19h32.03.259,corsi,3.1.3,60
"[0.2333333667781618,0.32962966594431137,-0.3092592419849502,0.06203706537683805,-0.22962960998217266]","[0.29907406808601483,-0.02685186755326059,0.3092592394462334,-0.3092592833770646,0.036111097286144894]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5789999961853027,1.1159999370574951,1.9820001125335693,2.859999895095825,3.622999906539917]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2019-11-14_19h32.03.259,corsi,3.1.3,60
"[0.33240744380487336,-0.02222219639354282,-0.2879629450539748,-0.28333331528637146,-0.32407405724128086]","[-0.025925941599739922,-0.2703703933291965,0.34629629171556897,-0.04259260876311196,-0.28333335667848586]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.10000014305114746,0.7890000343322754,1.5360000133514404,2.186000108718872,2.9800000190734863]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2019-11-14_19h32.03.259,corsi,3.1.3,60
