mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,sequence,blockDuration,session,participant,date,expName,psychopyVersion,frameRate
"[-0.0011111111111111111,0.02666666666666667,0.04,0.33555555555555555,-0.3088888888888889]","[-0.26,0.2822222222222222,0.042222222222222223,-0.3277777777777778,-0.03777777777777778]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.1430001258850098,1.8620002269744873,2.4100000858306885,3.13100004196167,3.9790000915527344]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,e,2020-04-22_11h58.44.447,corsi,3.1.3,60
"[0.3477777777777778,-0.2111111111111111,-0.3277777777777778,-0.27555555555555555,0.4,0.36]","[-0.32666666666666666,-0.06,0.2577777777777778,-0.35444444444444445,0.0044444444444444444,-0.006666666666666667]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.7669999599456787,1.6649999618530273,2.509999990463257,3.1559998989105225,3.8539998531341553,4.2769999504089355]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,e,2020-04-22_11h58.44.447,corsi,3.1.3,60
"[0.29444444444444445,0.04555555555555556,-0.2688888888888889,-0.29,0.23444444444444446]","[0.29555555555555557,0.31222222222222223,-0.2966666666666667,0.3377777777777778,-0.021111111111111112]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.3730001449584961,0.8700001239776611,1.692000150680542,2.4130001068115234,3.17900013923645]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,e,2020-04-22_11h58.44.447,corsi,3.1.3,60
"[-0.3433333333333333,0.015555555555555555,-0.31444444444444447,0.04666666666666667,0.005555555555555556]","[0.3244444444444444,-0.37444444444444447,-0.005555555555555556,0.027777777777777776,0.3]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5429999828338623,1.2409999370574951,2.0360000133514404,2.559000015258789,3.005999803543091]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,e,2020-04-22_11h58.44.447,corsi,3.1.3,60
"[0.2777777777777778,0.025555555555555557,-0.2733333333333333,-0.2611111111111111,-0.0077777777777777776]","[-0.29777777777777775,0.29777777777777775,-0.043333333333333335,-0.33111111111111113,-0.28444444444444444]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.32200002670288086,1.069000005722046,1.690000057220459,2.2380001544952393,2.886000156402588]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,e,2020-04-22_11h58.44.447,corsi,3.1.3,60
