mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,sequence,blockDuration,session,participant,date,expName,psychopyVersion,frameRate
"[0.014322916666666666,-0.24739583333333334,0.029947916666666668,-0.2513020833333333,0.2643229166666667]","[-0.3268229166666667,-0.07552083333333333,0.048177083333333336,0.3216145833333333,0.328125]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.2019999027252197,1.748999834060669,2.2309999465942383,2.879999876022339,3.546999931335449]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,mo,2020-10-09_22h46.14.032,corsi,3.1.3,60
"[-0.3255208333333333,-0.33984375,0.033854166666666664,0.2734375,-0.026041666666666668]","[-0.0078125,-0.2682291666666667,0.04296875,-0.006510416666666667,-0.3098958333333333]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8489999771118164,1.498999834060669,1.9659998416900635,2.3980000019073486,2.996999979019165]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,mo,2020-10-09_22h46.14.032,corsi,3.1.3,60
"[0.3255208333333333,0.3450520833333333,0.036458333333333336,0.3111979166666667,-0.3346354166666667]","[-0.25390625,-0.01171875,0.3424479166666667,0.3489583333333333,0.033854166666666664]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8829998970031738,1.2819998264312744,1.8980000019073486,2.447999954223633,3.1480000019073486]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,mo,2020-10-09_22h46.14.032,corsi,3.1.3,60
"[-0.2981770833333333,-0.0078125,0.078125,0.3033854166666667,0.2955729166666667]","[0.2825520833333333,0.2994791666666667,0.0234375,0.036458333333333336,-0.2526041666666667]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.9660000801086426,1.5160000324249268,2.3980000019073486,2.8470001220703125,3.314000129699707]","[""blk1"",""blk2"",""blk4"",""blk3"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,mo,2020-10-09_22h46.14.032,corsi,3.1.3,60
"[-0.0234375,0.02734375,0.03515625,-0.3072916666666667,-0.30859375]","[-0.2955729166666667,0.0234375,0.3515625,-0.2786458333333333,-0.0234375]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.6649999618530273,1.2630000114440918,1.863999843597412,2.5299999713897705,2.9129998683929443]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,mo,2020-10-09_22h46.14.032,corsi,3.1.3,60
