mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,sequence,blockDuration,session,participant,date,expName,psychopyVersion,frameRate
"[0.25843315972222225,-0.002204861111111111,-0.04199652777777778,0.3029383680555556,-0.34237847222222223]","[0.30268229166666666,-0.2755989583333333,0.23191840277777778,-0.2921484375,0.28315538194444445]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[3.2920000553131104,4.16100001335144,5.246000051498413,6.2149999141693115,7.2209999561309814]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,ARodriguez,2020-01-28_20h53.53.212,corsi,3.1.3,60
"[0.30077256944444447,-0.3447092013888889,-0.030212673611111112,0.23841145833333333,-0.2984027777777778]","[-0.028958333333333332,0.2793315972222222,0.35890625,-0.3261675347222222,0.015355902777777777]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.2060000896453857,2.138000011444092,2.9079999923706055,4.177000045776367,5.3470001220703125]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,ARodriguez,2020-01-28_20h53.53.212,corsi,3.1.3,60
"[0.04193142361111111,0.3084895833333333,0.3191319444444444,-0.22721354166666666,-0.07036458333333333]","[0.04502604166666667,-0.07464409722222222,-0.31852430555555555,-0.3440711805555556,0.2607595486111111]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[32.28600001335144,34.34100008010864,35.0770001411438,36.932000160217285,38.937000036239624]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,ARodriguez,2020-01-28_20h53.53.212,corsi,3.1.3,60
"[-0.019605034722222223,-0.055546875,0.3228342013888889,-0.2901388888888889,0.33447048611111113]","[0.03745659722222222,-0.34430555555555553,0.03741753472222222,0.292890625,-0.3194184027777778]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.567000150680542,2.573000192642212,3.4250001907348633,4.195000171661377,5.180999994277954]","[""blk1"",""blk3"",""blk2"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,ARodriguez,2020-01-28_20h53.53.212,corsi,3.1.3,60
"[-0.04201388888888889,-0.23717447916666667,-0.258671875,-0.2682421875,0.24116319444444445]","[-0.34064670138888886,-0.024266493055555557,0.29200086805555553,-0.3413585069444444,-0.3434201388888889]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.38299989700317383,1.5859999656677246,2.303999900817871,3.0399999618530273,4.0920000076293945]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,ARodriguez,2020-01-28_20h53.53.212,corsi,3.1.3,60
