mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,sequence,blockDuration,session,participant,date,expName,psychopyVersion,frameRate
"[0.3314815178513527,-0.026851826161146165,-0.3259259091483222,0.07037039895852407,0.319444480455584]","[0.24907406659589873,0.05555554231007894,-0.25555557807286583,-0.25925928188694847,-0.3055555795629819]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.183000087738037,2.2170000076293945,3.1500000953674316,3.947999954223633,4.79800009727478]","[""blk1"",""blk2"",""blk4"",""blk5"",""blk3""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2020-11-09_11h14.55.536,corsi,3.1.3,60
"[-0.25092590691314803,-0.0407407154639562,0.014814841747283935,-0.2990740564962228,-0.31759257556663617]","[0.019444430122772853,0.037962920936168605,0.27499999329447744,0.3018518459465769,-0.3481481734249327]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.4830000400543213,1.2159998416900635,1.7990000247955322,2.3489999771118164,3.2100000381469727]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk4""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2020-11-09_11h14.55.536,corsi,3.1.3,60
"[0.25833336752321984,0.005555582212077247,-0.24444442523850335,-0.28981479696101614,0.3648148521780968]","[0.27962962306208083,0.034259245379103555,-0.02685186755326059,-0.2907408208206865,-0.32592595054043666]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.38300013542175293,1.0989999771118164,1.8489999771118164,3.0220000743865967,3.8370001316070557]","[""blk1"",""blk3"",""blk5"",""blk2"",""blk4""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2020-11-09_11h14.55.536,corsi,3.1.3,60
"[-0.017592510111904228,0.029629713517649887,0.31203707282741866,-0.027777752114666834,0.2611111453837819]","[-0.31111113528410594,0.2879629566437668,0.27499999329447744,-0.025000015646219252,-0.23425928114189043]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.4459998607635498,1.2349998950958252,2.0339999198913574,2.7669999599456787,3.490000009536743]","[""blk1"",""blk2"",""blk4"",""blk5"",""blk3""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2020-11-09_11h14.55.536,corsi,3.1.3,60
"[0.2611111453837819,0.0694444730050034,0.29444447971052595,0.31203707282741866,0.023148175328969955,-0.30740739007790885]","[-0.23425928114189043,-0.3157408215657445,-0.2611111337939898,-0.050925942344797984,0.2379629551536507,0.005555540819962819]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.13300013542175293,0.9010000228881836,1.7880001068115234,2.5160000324249268,3.2840001583099365,4.009000062942505]","[""blk1"",""blk4"",""blk5"",""blk2"",""blk3""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,,2020-11-09_11h14.55.536,corsi,3.1.3,60
