mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,sequence,blockDuration,session,participant,date,expName,psychopyVersion,frameRate
"[0.016666666666666666,-0.32222222222222224,-0.2911111111111111,-0.33444444444444443,0.04]","[-0.29888888888888887,-0.02,0.33,-0.30444444444444446,-0.005555555555555556]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.4199998378753662,2.053999900817871,2.5879998207092285,3.322999954223633,3.740000009536743]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,3080,2020-09-23_19h53.55.357,corsi,3.1.3,60
"[-0.01,0.3288888888888889,0.006666666666666667,-0.3477777777777778,0.38555555555555554]","[-0.3277777777777778,0.2733333333333333,-0.005555555555555556,-0.2922222222222222,-0.2966666666666667]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8840000629425049,1.4850001335144043,2.0859999656677246,2.571000099182129,3.072000026702881]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,3080,2020-09-23_19h53.55.357,corsi,3.1.3,60
"[0.025555555555555557,0.30444444444444446,-0.04555555555555556,-0.24,0.2877777777777778]","[-0.05555555555555555,-0.2644444444444444,0.29,0.2511111111111111,0.28888888888888886]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.7840001583099365,1.2850000858306885,1.8690001964569092,2.320000171661377,2.80400013923645]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,3080,2020-09-23_19h53.55.357,corsi,3.1.3,60
"[-0.2644444444444444,0.027777777777777776,-0.03666666666666667,-0.2822222222222222,0.24666666666666667]","[-0.3211111111111111,0.03222222222222222,-0.3322222222222222,0.3055555555555556,0.24666666666666667]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.818000078201294,1.3020000457763672,1.7860000133514404,2.4210000038146973,3.0220000743865967]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,3080,2020-09-23_19h53.55.357,corsi,3.1.3,60
"[-0.26666666666666666,-0.3244444444444444,-0.3088888888888889,-0.044444444444444446,0.0011111111111111111]","[-0.034444444444444444,-0.30333333333333334,0.29555555555555557,0.024444444444444446,-0.33555555555555555]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.7019999027252197,1.185999870300293,1.6540000438690186,2.7219998836517334,3.172999858856201]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",5,0,5,0,1,4,"['blk1', 'blk2', 'blk3', 'blk4', 'blk5']",0.5,001,3080,2020-09-23_19h53.55.357,corsi,3.1.3,60
